2023-03-20 17:17:21,796: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-03-20 17:17:21,803: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-03-20 17:17:21,804: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-20 17:17:21,806: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-03-20 17:17:21,806: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-20 17:17:21,807: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,851: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-03-20 17:17:21,852: root: INFO: Filled Transaction: buy 687 of GOOG at 145.07449341 USD per share
2023-03-20 17:17:21,852: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-03-20 17:17:21,858: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 17:17:21,858: root: INFO: BuyHold : Executing the on_filled_order event method
2023-03-20 17:17:21,859: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-03-20 17:17:21,860: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,861: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 17:17:21,861: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-03-20 17:17:21,862: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,866: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 17:17:21,866: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-03-20 17:17:21,867: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,868: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 17:17:21,868: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-03-20 17:17:21,869: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,870: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 17:17:21,872: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-03-20 17:17:21,877: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 17:17:21,880: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-03-20 17:17:21,884: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-03-20 17:17:21,884: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
