2023-03-20 14:28:19,379: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-03-20 14:28:19,381: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-03-20 14:28:19,383: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-20 14:28:19,385: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-03-20 14:28:19,385: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-20 14:28:19,387: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,345: root: ERROR: Error while downloading symbol info for GOOG, setting info to None for now.
2023-03-20 14:28:22,346: root: ERROR: yfinance failed to decrypt Yahoo data response
2023-03-20 14:28:22,365: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-03-20 14:28:22,367: root: INFO: Filled Transaction: buy 687 of GOOG at 145.07449341 USD per share
2023-03-20 14:28:22,368: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-03-20 14:28:22,372: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 14:28:22,372: root: INFO: BuyHold : Executing the on_filled_order event method
2023-03-20 14:28:22,373: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-03-20 14:28:22,374: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,377: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 14:28:22,377: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-03-20 14:28:22,378: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,380: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 14:28:22,380: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-03-20 14:28:22,382: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,393: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 14:28:22,393: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-03-20 14:28:22,394: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,397: root: INFO: BuyHold : Sleeping for 86400 seconds
2023-03-20 14:28:22,398: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-03-20 14:28:22,402: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-20 14:28:22,409: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-03-20 14:28:22,412: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-03-20 14:28:22,412: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-20 14:28:22,414: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-03-20 14:28:22,415: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-20 14:28:22,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-20 14:28:22,418: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-20 14:28:22,420: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
