2023-03-22 12:47:57,185: root: INFO: market order of | 10 GOOG buy | with status new was partially filled
2023-03-22 12:47:57,186: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:47:57,493: root: INFO: Partial Fill Transaction: buy 1 of GOOG at $106.05 per share
2023-03-22 12:47:57,493: root: INFO: market order of | 10 GOOG buy | with status partial_fill was partially filled
2023-03-22 12:47:57,493: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:47:58,104: root: INFO: Filled Transaction: buy 4 of GOOG at 106.05000000 USD per share
2023-03-22 12:47:58,104: root: INFO: market order of | 10 GOOG buy | with status partial_fill was filled
2023-03-22 12:47:58,104: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:48:06,550: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:06,574: root: INFO: SwingHigh : Position: 290.000000 shares of GOOG
2023-03-22 12:48:06,603: root: INFO: SwingHigh : Last 3 prints: [106, 106.02, 106.045]
2023-03-22 12:48:06,627: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:48:06,632: root: INFO: market order of | 10 GOOG buy | with status pending_new was sent to broker alpaca
2023-03-22 12:48:06,641: root: INFO: New market order of | 10 GOOG buy | with status pending_new was submitted.
2023-03-22 12:48:06,642: root: INFO: SwingHigh : Executing the on_new_order event method
2023-03-22 12:48:07,323: root: INFO: Partial Fill Transaction: buy 5 of GOOG at $106.06 per share
2023-03-22 12:48:07,323: root: INFO: market order of | 10 GOOG buy | with status new was partially filled
2023-03-22 12:48:07,324: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:48:07,632: root: INFO: Filled Transaction: buy 5 of GOOG at 106.06000000 USD per share
2023-03-22 12:48:07,633: root: INFO: market order of | 10 GOOG buy | with status partial_fill was filled
2023-03-22 12:48:07,633: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:48:16,748: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:16,772: root: INFO: SwingHigh : Position: 300.000000 shares of GOOG
2023-03-22 12:48:16,803: root: INFO: SwingHigh : Last 3 prints: [106.02, 106.045, 106.055]
2023-03-22 12:48:16,830: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:48:16,835: root: INFO: market order of | 10 GOOG buy | with status pending_new was sent to broker alpaca
2023-03-22 12:48:16,849: root: INFO: New market order of | 10 GOOG buy | with status pending_new was submitted.
2023-03-22 12:48:16,850: root: INFO: SwingHigh : Executing the on_new_order event method
2023-03-22 12:48:17,164: root: INFO: Partial Fill Transaction: buy 5 of GOOG at $106.06 per share
2023-03-22 12:48:17,164: root: INFO: market order of | 10 GOOG buy | with status new was partially filled
2023-03-22 12:48:17,164: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:48:17,769: root: INFO: Partial Fill Transaction: buy 2 of GOOG at $106.06 per share
2023-03-22 12:48:17,770: root: INFO: market order of | 10 GOOG buy | with status partial_fill was partially filled
2023-03-22 12:48:17,770: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:48:17,862: root: INFO: Partial Fill Transaction: buy 1 of GOOG at $106.06 per share
2023-03-22 12:48:17,862: root: INFO: market order of | 10 GOOG buy | with status partial_fill was partially filled
2023-03-22 12:48:17,862: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:48:18,470: root: INFO: Filled Transaction: buy 2 of GOOG at 106.06000000 USD per share
2023-03-22 12:48:18,471: root: INFO: market order of | 10 GOOG buy | with status partial_fill was filled
2023-03-22 12:48:18,471: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:48:26,937: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:26,963: root: INFO: SwingHigh : Position: 310.000000 shares of GOOG
2023-03-22 12:48:26,988: root: INFO: SwingHigh : Last 3 prints: [106.045, 106.055, 106.08]
2023-03-22 12:48:27,009: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:48:27,018: root: INFO: market order of | 10 GOOG buy | with status pending_new was sent to broker alpaca
2023-03-22 12:48:27,038: root: INFO: New market order of | 10 GOOG buy | with status pending_new was submitted.
2023-03-22 12:48:27,039: root: INFO: SwingHigh : Executing the on_new_order event method
2023-03-22 12:48:27,312: root: INFO: Filled Transaction: buy 10 of GOOG at 106.08000000 USD per share
2023-03-22 12:48:27,313: root: INFO: market order of | 10 GOOG buy | with status new was filled
2023-03-22 12:48:27,314: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:48:37,120: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:37,142: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:48:37,215: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:48:47,336: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:47,370: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:48:47,413: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:48:57,517: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:48:57,537: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:48:57,577: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:07,686: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:49:07,704: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:07,739: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:17,846: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:49:17,865: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:17,901: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:27,997: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:49:28,016: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:28,052: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:38,159: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:49:38,181: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:38,245: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:48,346: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:49:48,369: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:48,423: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:49:58,675: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
